file,cry_prob,cry_any_prob,face_rate,mouth_open_max,eye_open_min,label_crying,error
2026-07-20_19-56-17.mp4,0.0023758269380778074,0.006705326959490776,0.0,0.0,1.0,0,
2026-07-07_17-24-13.mp4,0.00012156042794231325,0.0008143099839799106,0.0,0.0,1.0,0,
2026-07-01_21-46-28.mp4,0.001232207752764225,0.008945747278630733,0.0,0.0,1.0,0,
2026-07-04_10-20-39.mp4,0.0003182248619850725,0.0010008829412981868,0.0,0.0,1.0,0,
2026-07-03_06-02-05.mp4,0.0021639883052557707,0.013088771142065525,0.0,0.0,1.0,0,
2026-07-21_08-35-09.mp4,0.0003339973045513034,0.0020131270866841078,0.0,0.0,1.0,0,
2026-07-07_11-21-29.mp4,0.00015334233467001468,0.00041775559657253325,0.0,0.0,1.0,0,
2026-07-10_17-56-38.mp4,0.0010036204475909472,0.0034584207460284233,0.0,0.0,1.0,0,
2026-07-01_06-22-02.mp4,9.773106285138056e-05,0.0012276534689590335,0.0,0.0,1.0,0,
2026-07-07_22-36-30.mp4,0.00021172460401430726,0.0013973623281344771,0.0,0.0,1.0,0,
2026-07-14_18-58-55.mp4,0.0004800706810783595,0.0019516568863764405,0.0,0.0,1.0,0,
2026-07-05_10-26-43.mp4,0.00024658007896505296,0.0014992629876360297,0.0,0.0,1.0,0,
2026-07-06_20-46-10.mp4,0.00012525412603281438,0.0008573940140195191,0.0,0.0,1.0,0,
2026-07-03_20-40-42.mp4,0.0007680568378418684,0.0038763463962823153,0.0,0.0,1.0,0,
2026-07-09_09-56-15.mp4,0.0002524058800190687,0.0008828943828120828,0.0,0.0,1.0,0,
2026-07-07_11-22-23.mp4,0.00020170531934127212,0.0009739305824041367,0.0,0.0,1.0,0,
2026-07-21_06-13-05.mp4,0.00044533429900184274,0.0027213681023567915,0.0,0.0,1.0,0,
2026-07-02_06-23-27.mp4,0.0003839487617369741,0.0007534831529483199,0.0,0.0,1.0,0,
2026-07-18_13-11-33.mp4,0.0016436950536444783,0.008799663744866848,0.0,0.0,1.0,0,
2026-07-20_15-33-11.mp4,0.0007365078199654818,0.001943071256391704,0.0,0.0,1.0,0,
2026-07-03_20-17-06.mp4,0.00017994374502450228,0.0006458677817136049,0.0,0.0,1.0,0,
2026-07-25_02-51-45.mp4,0.00020739645697176456,0.000771575840190053,0.0,0.0,1.0,0,
2026-07-10_00-33-58.mp4,0.000741847266908735,0.002282301429659128,0.0,0.0,1.0,0,
2026-07-14_22-37-56.mp4,0.00017749160178937018,0.0005612347740679979,0.0,0.0,1.0,0,
2026-07-11_22-47-35.mp4,0.0005230562528595328,0.0036898083053529263,0.0,0.0,1.0,0,
2026-07-25_03-50-44.mp4,0.0006096549332141876,0.0060609993524849415,0.0,0.0,1.0,0,
2026-07-18_22-02-58.mp4,0.009456184692680836,0.031729720532894135,0.0,0.0,1.0,0,
2026-07-03_12-08-55.mp4,0.00019645781139843166,0.0005632362444885075,0.0,0.0,1.0,0,
2026-07-09_11-22-26.mp4,0.001284411526285112,0.08232040703296661,0.0,0.0,1.0,0,
2026-07-08_20-45-56.mp4,0.00599735276773572,0.022562213242053986,0.0,0.0,1.0,0,
2026-07-25_14-19-55.mp4,0.0011044350685551763,0.008545421995222569,0.0,0.0,1.0,0,
2026-07-02_12-47-41.mp4,0.00030350996530614793,0.0008935852674767375,0.0,0.0,1.0,0,
2026-07-22_13-37-14.mp4,0.0005605357582680881,0.0019603429827839136,0.0,0.0,1.0,0,
2026-07-02_17-24-03.mp4,0.0010986304841935635,0.0033122305758297443,0.0,0.0,1.0,0,
2026-07-05_13-30-13.mp4,0.00020329008111730218,0.0005144441965967417,0.0,0.0,1.0,0,
2026-07-25_23-28-20.mp4,0.00027376916841603816,0.0013609059387817979,0.0,0.0,1.0,0,
2026-07-20_19-49-41.mp4,0.0002846429997589439,0.0010488878469914198,0.0,0.0,1.0,0,
2026-07-04_07-10-35.mp4,0.00024642402422614396,0.0011607889318838716,0.0,0.0,1.0,0,
2026-07-18_15-37-26.mp4,0.0005350015708245337,0.002013040706515312,0.0,0.0,1.0,0,
2026-07-05_03-38-10.mp4,0.0005373634630814195,0.0019411977846175432,0.0,0.0,1.0,0,
2026-07-11_05-08-14.mp4,0.0004579277301672846,0.002431680681183934,0.0,0.0,1.0,0,
2026-07-12_17-42-44.mp4,0.00023137051903177053,0.0006176826427690685,0.0,0.0,1.0,0,
2026-07-06_12-48-04.mp4,0.003906672820448875,0.006994134746491909,0.0,0.0,1.0,0,
2026-07-02_10-13-13.mp4,0.00028082128847017884,0.0010633299825713038,0.0,0.0,1.0,0,
2026-07-04_06-33-19.mp4,0.00032435572938993573,0.0006078885053284466,0.0,0.0,1.0,0,
2026-07-01_08-19-22.mp4,0.00015674109454266727,0.0004895877791568637,0.0,0.0,1.0,0,
2026-07-03_16-17-47.mp4,0.0029828911647200584,0.007968750782310963,0.0,0.0,1.0,0,
2026-07-04_08-06-05.mp4,0.00027443922590464354,0.001135591184720397,0.0,0.0,1.0,0,
2026-07-08_12-00-50.mp4,0.0002455187786836177,0.0005260978359729052,0.0,0.0,1.0,0,
2026-07-04_02-22-22.mp4,0.00026526395231485367,0.0007896225433796644,0.0,0.0,1.0,0,
2026-07-08_20-46-32.mp4,0.0002741797943599522,0.0011067643063142896,0.0,0.0,1.0,0,
2026-07-09_11-46-02.mp4,0.00025563372764736414,0.0008649126393720508,0.0,0.0,1.0,0,
2026-07-02_00-53-31.mp4,0.0028366686310619116,0.007995623163878918,0.0,0.0,1.0,0,
2026-07-21_11-17-55.mp4,0.031052593141794205,0.12102838605642319,0.0,0.0,1.0,0,
2026-07-02_15-36-51.mp4,0.0005306986859068274,0.0013086094986647367,0.0,0.0,1.0,0,
2026-07-10_14-21-31.mp4,0.001217363285832107,0.003418092615902424,0.0,0.0,1.0,0,
2026-07-09_14-39-36.mp4,0.00033017192617990077,0.0011472873156890273,0.0,0.0,1.0,0,
2026-07-06_23-41-24.mp4,0.00029240918229334056,0.0009674623725004494,0.0,0.0,1.0,0,
2026-07-19_11-29-03.mp4,0.0004615283978637308,0.001589330960996449,0.0,0.0,1.0,0,
2026-07-01_18-41-38.mp4,0.00242588110268116,0.006324659567326307,0.0,0.0,1.0,0,
2026-07-07_02-06-58.mp4,0.00047356553841382265,0.0027249788399785757,0.0,0.0,1.0,0,
2026-07-03_21-26-05.mp4,0.0005904678255319595,0.0013518647756427526,0.0,0.0,1.0,0,
2026-07-05_15-50-46.mp4,0.0015895337564870715,0.014121531508862972,0.0,0.0,1.0,0,
2026-07-14_22-46-20.mp4,0.0015741527313366532,0.00811000820249319,0.0,0.0,1.0,0,
2026-07-03_11-05-56.mp4,0.00015862274449318647,0.0006716265925206244,0.0,0.0,1.0,0,
2026-07-03_06-39-47.mp4,0.00029789964901283383,0.0008217882132157683,0.0,0.0,1.0,0,
2026-07-04_23-49-45.mp4,0.00011261156032560393,0.0004255353705957532,0.0,0.0,1.0,0,
2026-07-09_06-00-42.mp4,0.0003679657820612192,0.0017071837792173028,0.0,0.0,1.0,0,
2026-07-09_16-02-35.mp4,0.00014433609612751752,0.0002813119499478489,0.0,0.0,1.0,0,
2026-07-07_01-16-47.mp4,0.00045864266576245427,0.0025634176563471556,0.0,0.0,1.0,0,
2026-07-01_12-42-18.mp4,0.0003529870300553739,0.0009020860306918621,0.0,0.0,1.0,0,
2026-07-06_18-02-30.mp4,0.0005379946087487042,0.002481571864336729,0.0,0.0,1.0,0,
2026-07-21_13-04-06.mp4,0.0002639465092215687,0.0008684872882440686,0.0,0.0,1.0,0,
2026-07-03_12-54-31.mp4,8.714402065379545e-05,0.0004292759986128658,0.0,0.0,1.0,0,
2026-07-07_19-13-01.mp4,0.0007998430519364774,0.0045514535158872604,0.0,0.0,1.0,0,
2026-07-06_18-34-41.mp4,0.000344799947924912,0.0017497461521998048,0.0,0.0,1.0,0,
2026-07-22_00-10-05.mp4,0.0002492681669536978,0.0011450611054897308,0.0,0.0,1.0,0,
2026-07-05_22-00-32.mp4,0.0004380866594146937,0.0025003666523844004,0.0,0.0,1.0,0,
2026-07-04_06-38-19.mp4,0.0002220216119894758,0.0007399254245683551,0.0,0.0,1.0,0,
2026-07-15_17-49-49.mp4,0.00016258332470897585,0.0004468986007850617,0.0,0.0,1.0,0,
2026-07-03_00-17-57.mp4,0.0003147351962979883,0.001284966361708939,0.0,0.0,1.0,0,
2026-07-10_13-31-08.mp4,0.0012897077249363065,0.009249900467693806,0.0,0.0,1.0,0,
2026-07-05_05-32-41.mp4,0.00031476037111133337,0.0012384256115183234,0.0,0.0,1.0,0,
2026-07-06_03-20-46.mp4,0.0004109106375835836,0.0012305780546739697,0.0,0.0,1.0,0,
2026-07-03_09-52-33.mp4,0.0001843238715082407,0.0008189396467059851,0.0,0.0,1.0,0,
2026-07-19_23-44-12.mp4,0.00020409043645486236,0.0008495337096974254,0.0,0.0,1.0,0,
2026-07-06_08-08-19.mp4,0.0012415891978889704,0.00572065869346261,0.0,0.0,1.0,0,
2026-07-09_17-33-59.mp4,0.00019366653577890247,0.0004996671923436224,0.0,0.0,1.0,0,
2026-07-19_01-49-19.mp4,0.00297568179666996,0.010573376901447773,0.0,0.0,1.0,0,
2026-07-06_00-38-06.mp4,0.0018430032068863511,0.0048657869920134544,0.0,0.0,1.0,0,
2026-07-09_06-58-17.mp4,0.00024669154663570225,0.0014451243914663792,0.0,0.0,1.0,0,
2026-07-05_03-38-35.mp4,0.0002287396928295493,0.0010320348665118217,0.0,0.0,1.0,0,
2026-07-23_00-50-32.mp4,0.009541613981127739,0.037187084555625916,0.0,0.0,1.0,0,
2026-07-02_10-35-18.mp4,0.00029189500492066145,0.0013675399823114276,0.0,0.0,1.0,0,
2026-07-26_09-36-50.mp4,0.002421640558168292,0.008918427862226963,0.0,0.0,1.0,0,
2026-07-05_07-56-22.mp4,0.0003167339018546045,0.0013301855651661754,0.0,0.0,1.0,0,
2026-07-24_02-31-24.mp4,0.00045929188490845263,0.0016150468727573752,0.0,0.0,1.0,0,
2026-07-22_02-35-10.mp4,0.0003289512824267149,0.0010959785431623459,0.0,0.0,1.0,0,
2026-07-15_04-26-46.mp4,0.0004845861694775522,0.0008558370172977448,0.0,0.0,1.0,0,
2026-07-08_18-53-51.mp4,0.0005131745128892362,0.00136198487598449,0.0,0.0,1.0,0,
2026-07-09_05-52-06.mp4,0.0004117102944292128,0.0028187299612909555,0.0,0.0,1.0,0,
2026-07-05_12-13-44.mp4,0.0002908807364292443,0.0017509583849459887,0.0,0.0,1.0,0,
2026-07-04_01-44-23.mp4,0.00027908370248042047,0.0012432567309588194,0.0,0.0,1.0,0,
2026-07-18_07-18-19.mp4,0.0003278329677414149,0.0012678770581260324,0.0,0.0,1.0,0,
2026-07-14_14-58-01.mp4,0.002172390930354595,0.006960831582546234,0.0,0.0,1.0,0,
2026-07-26_04-10-11.mp4,0.0007590855238959193,0.0022142836824059486,0.0,0.0,1.0,0,
2026-07-09_18-51-05.mp4,0.0018111892277374864,0.01352159958332777,0.0,0.0,1.0,0,
2026-07-07_10-49-23.mp4,0.0003436465922277421,0.001562766032293439,0.0,0.0,1.0,0,
2026-07-24_21-13-12.mp4,0.00036570869269780815,0.001711460528895259,0.0,0.0,1.0,0,
2026-07-21_14-07-30.mp4,0.0005556941614486277,0.001431046985089779,0.0,0.0,1.0,0,
2026-07-25_02-48-09.mp4,0.0059291888028383255,0.10601209104061127,0.0,0.0,1.0,0,
2026-06-30_16-10-44.mp4,0.001337907975539565,0.009531129151582718,0.0,0.0,1.0,0,
2026-07-09_17-03-23.mp4,9.604397200746462e-05,0.0002615693665575236,0.0,0.0,1.0,0,
2026-07-12_14-51-36.mp4,0.0005878384690731764,0.0022228274028748274,0.0,0.0,1.0,0,
2026-07-12_08-11-32.mp4,0.0012617530301213264,0.006054404657334089,0.0,0.0,1.0,0,
2026-07-15_17-42-13.mp4,0.00066249945666641,0.002320200204849243,0.0,0.0,1.0,0,
2026-07-11_18-51-27.mp4,0.0005584331229329109,0.002722610952332616,0.0,0.0,1.0,0,
2026-07-04_10-40-16.mp4,0.0006218315684236586,0.003872126806527376,0.0,0.0,1.0,0,
2026-07-01_06-16-14.mp4,0.0002478344540577382,0.0005684650968760252,0.0,0.0,1.0,0,
2026-07-06_14-35-42.mp4,0.0005184890469536185,0.001010815380141139,0.0,0.0,1.0,0,
2026-07-16_22-31-38.mp4,0.0009073948604054749,0.0042618652805686,0.0,0.0,1.0,0,
2026-07-03_07-32-40.mp4,0.00018490353249944746,0.0004304276080802083,0.0,0.0,1.0,0,
2026-07-13_09-31-02.mp4,0.004091987386345863,0.011698653921484947,0.0,0.0,1.0,0,
2026-07-03_12-15-31.mp4,0.00018111492681782693,0.0008562464499846101,0.0,0.0,1.0,0,
2026-07-17_03-23-23.mp4,0.00032666552579030395,0.003203451866284013,0.0,0.0,1.0,0,
2026-07-03_13-22-00.mp4,0.0002454289060551673,0.0007692482322454453,0.0,0.0,1.0,0,
2026-07-10_15-18-43.mp4,0.00046871567610651255,0.0014511467888951302,0.0,0.0,1.0,0,
2026-07-10_02-11-09.mp4,0.0003783112042583525,0.001323120086453855,0.0,0.0,1.0,0,
2026-07-14_14-22-20.mp4,0.0008550793863832951,0.0038258389104157686,0.0,0.0,1.0,0,
2026-07-08_01-04-34.mp4,0.0003449806245043874,0.0017008301801979542,0.0,0.0,1.0,0,
2026-07-21_12-03-07.mp4,0.00012203626829432324,0.00045967972255311906,0.0,0.0,1.0,0,
2026-07-19_03-56-54.mp4,0.00045670775580219924,0.0011261522304266691,0.0,0.0,1.0,0,
2026-07-05_14-34-19.mp4,0.0003269870940130204,0.001272846362553537,0.0,0.0,1.0,0,
2026-07-16_09-07-34.mp4,0.0010468647815287113,0.018789054825901985,0.0,0.0,1.0,0,
2026-07-05_04-34-49.mp4,0.00021402054699137807,0.0007138167275115848,0.0,0.0,1.0,0,
2026-07-18_23-58-45.mp4,0.0006817487301304936,0.002643727697432041,0.0,0.0,1.0,0,
2026-07-11_04-10-27.mp4,0.00031797317205928266,0.0012988719390705228,0.0,0.0,1.0,0,
2026-07-06_20-15-34.mp4,0.00029683930915780365,0.0016557564958930016,0.0,0.0,1.0,0,
2026-06-30_18-52-59.mp4,0.001015143352560699,0.003639873815700412,0.0,0.0,1.0,0,
2026-07-15_14-54-40.mp4,0.0011583063751459122,0.0019264722941443324,0.0,0.0,1.0,0,
2026-07-10_15-05-07.mp4,0.0008510683546774089,0.003641759278252721,0.0,0.0,1.0,0,
2026-07-22_23-18-27.mp4,0.0005952322972007096,0.002739943563938141,0.0,0.0,1.0,0,
2026-07-12_14-35-06.mp4,0.00020926164870616049,0.0005510064074769616,0.0,0.0,1.0,0,
2026-07-01_18-49-19.mp4,0.00032056280178949237,0.0019360164878889918,0.0,0.0,1.0,0,
2026-07-26_03-27-59.mp4,0.000581712054554373,0.002736145630478859,0.0,0.0,1.0,0,
2026-07-25_23-40-26.mp4,0.0006051960517652333,0.0029810084961354733,0.0,0.0,1.0,0,
2026-07-03_03-37-18.mp4,0.0004729633219540119,0.0013300798600539565,0.0,0.0,1.0,0,
2026-07-09_00-17-33.mp4,0.000454106368124485,0.001697186497040093,0.0,0.0,1.0,0,
2026-07-13_18-34-49.mp4,0.00019824961782433093,0.0002741554635576904,0.0,0.0,1.0,0,
2026-07-03_15-12-23.mp4,0.00033499032724648714,0.0012739567318931222,0.0,0.0,1.0,0,
2026-07-10_15-13-43.mp4,0.0005117169348523021,0.0012756844516843557,0.0,0.0,1.0,0,
2026-07-03_22-44-40.mp4,0.0005481871194206178,0.0025631177704781294,0.0,0.0,1.0,0,
2026-07-10_16-20-06.mp4,0.0012042587623000145,0.0029843593947589397,0.0,0.0,1.0,0,
2026-07-11_10-54-22.mp4,0.0004954811302013695,0.0013673120411112905,0.0,0.0,1.0,0,
2026-07-15_09-44-07.mp4,0.004380406346172094,0.01875937357544899,0.0,0.0,1.0,0,
2026-07-03_22-52-58.mp4,0.00018503720639273524,0.002311988268047571,0.0,0.0,1.0,0,
2026-07-06_18-03-42.mp4,0.0005107292090542614,0.0016770237125456333,0.0,0.0,1.0,0,
2026-07-18_11-26-46.mp4,0.00048641065950505435,0.002612713258713484,0.0,0.0,1.0,0,
2026-07-13_17-22-14.mp4,0.0005165816401131451,0.002838348736986518,0.0,0.0,1.0,0,
2026-07-04_08-38-35.mp4,0.0005055004148744047,0.0015833156649023294,0.0,0.0,1.0,0,
2026-07-08_20-17-20.mp4,0.00033355437335558236,0.0007307752384804189,0.0,0.0,1.0,0,
2026-07-19_14-45-49.mp4,0.00036842102417722344,0.003973335959017277,0.0,0.0,1.0,0,
2026-07-15_09-11-55.mp4,0.00040263895061798394,0.0023695931304246187,0.0,0.0,1.0,0,
2026-07-06_00-40-06.mp4,0.004006659146398306,0.0075796362943947315,0.0,0.0,1.0,0,
2026-07-06_08-19-01.mp4,0.0003536731528583914,0.0003536731528583914,0.0,0.0,1.0,0,
2026-07-09_18-50-29.mp4,0.0003065290511585772,0.0020670215599238873,0.0,0.0,1.0,0,
2026-07-09_03-05-13.mp4,0.0002837464271578938,0.0012755856150761247,0.0,0.0,1.0,0,
2026-07-23_20-50-03.mp4,0.0002838825457729399,0.0016048408579081297,0.0,0.0,1.0,0,
2026-07-26_01-40-06.mp4,0.00047609134344384074,0.002162585500627756,0.0,0.0,1.0,0,
2026-07-03_13-07-43.mp4,0.0003279870725236833,0.002584598958492279,0.0,0.0,1.0,0,
2026-07-08_18-48-45.mp4,0.0003667274722829461,0.002797149820253253,0.0,0.0,1.0,0,
2026-07-04_04-38-44.mp4,0.00028556122560985386,0.001146623631939292,0.0,0.0,1.0,0,
2026-07-05_04-31-49.mp4,0.0002043936401605606,0.0008811362786218524,0.0,0.0,1.0,0,
2026-07-05_16-29-33.mp4,0.0008003237890079618,0.003139882581308484,0.0,0.0,1.0,0,
2026-07-15_04-22-58.mp4,0.0006238626665435731,0.0022776371333748102,0.0,0.0,1.0,0,
2026-07-15_15-51-50.mp4,0.0029205128084868193,0.01210204977542162,0.0,0.0,1.0,0,
2026-07-14_18-08-43.mp4,0.0008873791084624827,0.0031352515798062086,0.0,0.0,1.0,0,
2026-07-24_19-20-43.mp4,0.0008447659201920033,0.00869796983897686,0.0,0.0,1.0,0,
2026-07-23_20-10-58.mp4,8.502368291374296e-05,0.0006215968751348555,0.0,0.0,1.0,0,
2026-07-03_13-08-31.mp4,0.000206069671548903,0.0007800384773872793,0.0,0.0,1.0,0,
2026-07-04_10-39-52.mp4,0.00021023678709752858,0.0007214882061816752,0.0,0.0,1.0,0,
2026-07-17_13-16-22.mp4,0.00043748115422204137,0.0023507869336754084,0.0,0.0,1.0,0,
2026-07-17_04-58-40.mp4,0.0005398648791015148,0.0021357524674385786,0.0,0.0,1.0,0,
2026-07-11_04-49-08.mp4,0.000399510987335816,0.0012538478476926684,0.0,0.0,1.0,0,
2026-07-23_18-39-57.mp4,0.00035426270915195346,0.002162638818845153,0.0,0.0,1.0,0,
2026-07-04_01-46-05.mp4,0.0010742320446297526,0.002583833411335945,0.0,0.0,1.0,0,
2026-07-18_10-44-29.mp4,0.0014113910729065537,0.003985017072409391,0.0,0.0,1.0,0,
2026-07-04_09-32-52.mp4,0.000556844926904887,0.0020037004724144936,0.0,0.0,1.0,0,
2026-07-09_23-39-11.mp4,0.002666834043338895,0.010196015238761902,0.0,0.0,1.0,0,
2026-07-18_22-03-34.mp4,0.0013170187594369054,0.0021585430949926376,0.0,0.0,1.0,0,
2026-07-03_20-40-18.mp4,0.00012792630877811462,0.000326423003571108,0.0,0.0,1.0,0,
2026-07-14_16-26-43.mp4,0.0007982764509506524,0.0030399730894714594,0.0,0.0,1.0,0,
2026-07-08_20-36-08.mp4,0.0007282394799403846,0.0025054740253835917,0.0,0.0,1.0,0,
2026-07-17_11-07-00.mp4,0.0007949345163069665,0.001749353832565248,0.0,0.0,1.0,0,
2026-07-22_07-45-31.mp4,0.0004103766696061939,0.001751291798427701,0.0,0.0,1.0,0,
2026-07-06_00-21-24.mp4,0.0009279042715206742,0.0034100196789950132,0.0,0.0,1.0,0,
2026-07-22_23-21-15.mp4,0.0003487417125143111,0.0023609979543834925,0.0,0.0,1.0,0,
2026-07-03_06-38-59.mp4,0.0003606208192650229,0.0006626048707403243,0.0,0.0,1.0,0,
2026-07-11_13-41-12.mp4,0.0003352535713929683,0.0009271398303098977,0.0,0.0,1.0,0,
2026-07-11_08-41-23.mp4,0.0002458682865835726,0.0009341522818431258,0.0,0.0,1.0,0,
2026-07-23_03-03-13.mp4,0.0009054396068677306,0.003830765374004841,0.0,0.0,1.0,0,
2026-07-17_09-15-13.mp4,0.0006330434116534889,0.002987405750900507,0.0,0.0,1.0,0,
2026-07-15_10-15-01.mp4,0.0006548704113811255,0.0013350663939490914,0.0,0.0,1.0,0,
2026-07-22_04-06-39.mp4,0.00016746883920859545,0.0006670840084552765,0.0,0.0,1.0,0,
2026-07-10_05-12-43.mp4,0.00028424002812244,0.0009026490733958781,0.0,0.0,1.0,0,
2026-07-10_01-37-04.mp4,0.0008431466994807124,0.0024839986581355333,0.0,0.0,1.0,0,
2026-07-03_14-24-48.mp4,0.0001280617871088907,0.0004407526575960219,0.0,0.0,1.0,0,
2026-07-18_21-02-04.mp4,0.00031055306317284703,0.0013477972242981195,0.0,0.0,1.0,0,
2026-07-07_21-48-43.mp4,0.0004469707782845944,0.003662646748125553,0.0,0.0,1.0,0,
2026-07-19_00-04-02.mp4,0.00034160021459683776,0.0010323002934455872,0.0,0.0,1.0,0,
2026-07-20_22-57-45.mp4,0.00018208599067293108,0.00065710733179003,0.0,0.0,1.0,0,
2026-07-13_10-39-37.mp4,0.00036614632699638605,0.002374924486503005,0.0,0.0,1.0,0,
2026-07-10_08-25-53.mp4,0.001199381542392075,0.003219927428290248,0.0,0.0,1.0,0,
2026-07-12_21-43-14.mp4,0.050240639597177505,0.10817418992519379,0.0,0.0,1.0,0,
2026-07-10_05-36-19.mp4,0.000524942937772721,0.0019463762873783708,0.0,0.0,1.0,0,
2026-07-18_11-17-40.mp4,0.0005429803859442472,0.003987832460552454,0.0,0.0,1.0,0,
2026-07-17_11-05-12.mp4,0.0005721481284126639,0.0018714829348027706,0.0,0.0,1.0,0,
2026-07-04_12-31-03.mp4,0.00018571117834653705,0.0006111917900852859,0.0,0.0,1.0,0,
2026-07-11_13-47-18.mp4,0.00031369298812933266,0.0022592172026634216,0.0,0.0,1.0,0,
2026-07-12_20-03-59.mp4,0.0003148537070956081,0.0011826284462586045,0.0,0.0,1.0,0,
2026-07-19_06-44-40.mp4,0.0007595432107336819,0.002687883097678423,0.0,0.0,1.0,0,
2026-07-18_15-08-08.mp4,0.00039188581285998225,0.0013708886690437794,0.0,0.0,1.0,0,
2026-07-20_21-42-22.mp4,0.0010714734671637416,0.0021938455756753683,0.0,0.0,1.0,0,
2026-07-21_01-05-44.mp4,0.0008559997659176588,0.003107671160250902,0.0,0.0,1.0,0,
2026-07-11_10-15-04.mp4,0.0008404406835325062,0.001961610047146678,0.0,0.0,1.0,0,
2026-07-08_07-12-47.mp4,0.00046753411879763007,0.0023988019675016403,0.0,0.0,1.0,0,
2026-07-10_18-12-44.mp4,0.0008271879050880671,0.0033425840083509684,0.0,0.0,1.0,0,
2026-07-09_21-34-56.mp4,0.0008266465738415718,0.0024199385661631823,0.0,0.0,1.0,0,
2026-07-22_10-56-40.mp4,0.0014597504632547498,0.01484062522649765,0.0,0.0,1.0,0,
2026-07-08_13-55-43.mp4,0.00017678154108580202,0.001110897515900433,0.0,0.0,1.0,0,
2026-07-19_17-40-46.mp4,0.0002775182365439832,0.0008826244156807661,0.0,0.0,1.0,0,
2026-07-06_18-01-54.mp4,0.00033807416912168264,0.0014533589128404856,0.0,0.0,1.0,0,
2026-07-01_21-24-47.mp4,0.0003964980714954436,0.0017353176372125745,0.0,0.0,1.0,0,
2026-07-20_00-45-17.mp4,0.0008145606843754649,0.0032667829655110836,0.0,0.0,1.0,0,
2026-07-10_16-43-05.mp4,0.0003126581141259521,0.001129010459408164,0.0,0.0,1.0,0,
2026-07-21_08-30-21.mp4,9.690384467830881e-05,0.00036614754935726523,0.0,0.0,1.0,0,
2026-07-08_12-37-25.mp4,0.0004209935723338276,0.002200459595769644,0.0,0.0,1.0,0,
2026-07-23_19-06-32.mp4,0.0006665453547611833,0.004147614352405071,0.0,0.0,1.0,0,
2026-07-23_19-08-44.mp4,0.0007361667812801898,0.005046323873102665,0.0,0.0,1.0,0,
2026-07-06_07-08-13.mp4,0.008476794697344303,0.024282095953822136,0.0,0.0,1.0,0,
2026-07-22_16-58-39.mp4,0.0069422535598278046,0.030365947633981705,0.0,0.0,1.0,0,
2026-07-20_12-32-49.mp4,0.0011328706750646234,0.004764691926538944,0.0,0.0,1.0,0,
2026-07-26_02-27-30.mp4,0.0011456770589575171,0.0028677871450781822,0.0,0.0,1.0,0,
2026-07-11_09-00-35.mp4,0.0009981223847717047,0.006858757697045803,0.0,0.0,1.0,0,
2026-07-18_22-02-34.mp4,0.0007608503801748157,0.0023311323020607233,0.0,0.0,1.0,0,
2026-07-12_12-22-41.mp4,0.0004728172207251191,0.0017088163876906037,0.0,0.0,1.0,0,
2026-07-10_11-41-03.mp4,0.001104159513488412,0.00399373471736908,0.0,0.0,1.0,0,
2026-07-05_03-52-22.mp4,0.0004487555706873536,0.0014798181364312768,0.0,0.0,1.0,0,
2026-07-18_13-28-51.mp4,0.0006461574230343103,0.00188794219866395,0.0,0.0,1.0,0,
2026-07-07_17-15-49.mp4,0.00024247914552688599,0.001044824835844338,0.0,0.0,1.0,0,
2026-07-12_19-09-05.mp4,0.0005208016955293715,0.0029234373942017555,0.0,0.0,1.0,0,
2026-07-03_14-19-24.mp4,0.0013775030383840203,0.01534963771700859,0.0,0.0,1.0,0,
2026-07-06_14-37-18.mp4,0.0067787859588861465,0.03373101353645325,0.0,0.0,1.0,0,
2026-07-22_02-04-16.mp4,0.005552617367357016,0.06939979642629623,0.0,0.0,1.0,0,
2026-07-08_08-28-16.mp4,0.00031569082057103515,0.0013414174318313599,0.0,0.0,1.0,0,
2026-07-12_03-59-23.mp4,0.0004366073408164084,0.001785442465916276,0.0,0.0,1.0,0,
2026-07-20_22-51-51.mp4,0.0011248361552134156,0.0022539072670042515,0.0,0.0,1.0,0,
2026-07-02_18-41-56.mp4,0.005474526435136795,0.01694805733859539,0.0,0.0,1.0,0,
2026-07-18_15-15-56.mp4,0.0003073150001000613,0.0008186517516151071,0.0,0.0,1.0,0,
2026-07-24_10-47-25.mp4,0.0006065682973712683,0.0017632958479225636,0.0,0.0,1.0,0,
2026-07-09_15-29-00.mp4,0.0001116554340114817,0.000263829278992489,0.0,0.0,1.0,0,
2026-07-22_04-04-51.mp4,0.00028618972282856703,0.0006560957990586758,0.0,0.0,1.0,0,
2026-07-18_03-15-27.mp4,0.0026538758538663387,0.012585031799972057,0.0,0.0,1.0,0,
2026-07-17_04-55-28.mp4,0.0005783617962151766,0.002030736766755581,0.0,0.0,1.0,0,
2026-07-08_21-47-29.mp4,0.0007887771935202181,0.0035668211057782173,0.0,0.0,1.0,0,
2026-07-05_16-27-04.mp4,0.0009173047146759927,0.004445183556526899,0.0,0.0,1.0,0,
2026-07-06_17-03-00.mp4,0.0008234346751123667,0.002984793856739998,0.0,0.0,1.0,0,
2026-07-07_02-10-22.mp4,9.314682392869145e-05,0.00032275207922793925,0.0,0.0,1.0,0,
2026-07-21_00-39-20.mp4,0.012529424391686916,0.12540294229984283,0.0,0.0,1.0,0,
2026-07-12_20-08-29.mp4,0.00017562262655701488,0.0005388822173699737,0.0,0.0,1.0,0,
2026-07-19_10-19-26.mp4,0.0017107705352827907,0.0054108137264847755,0.0,0.0,1.0,0,
